"Date","Price","Open","High","Low","Vol.","Change %"
"11/19/2015","5,826.45","5,763.54","5,841.23","5,754.71","5.99K","1.78%"
"11/18/2015","5,724.66","5,799.04","5,802.69","5,709.63","10.11K","-1.81%"
"11/17/2015","5,830.43","5,857.80","5,861.44","5,800.39","5.71K","-0.20%"
"11/16/2015","5,841.93","5,866.35","5,879.16","5,802.79","6.69K","-0.88%"
"11/13/2015","5,893.96","5,937.93","5,937.93","5,859.62","9.10K","-1.35%"
"11/11/2015","5,974.70","5,984.89","5,999.26","5,970.26","1.63K","0.42%"
"11/10/2015","5,949.61","6,053.75","6,053.81","5,936.46","8.45K","-1.71%"
"11/09/2015","6,053.18","6,030.01","6,065.81","5,989.59","6.26K","-0.70%"
"11/06/2015","6,096.07","6,059.16","6,108.84","6,055.99","5.35K","0.67%"
"11/05/2015","6,055.77","6,152.06","6,154.01","6,042.88","8.22K","-1.41%"
"11/04/2015","6,142.29","6,197.51","6,212.93","6,129.21","8.02K","-0.45%"
"11/03/2015","6,170.28","6,149.90","6,181.50","6,148.37","9.01K","0.64%"
"11/02/2015","6,130.91","6,110.73","6,139.81","6,070.57","7.43K","0.26%"
"10/30/2015","6,115.01","6,153.44","6,162.00","6,099.92","6.38K","-0.63%"
"10/29/2015","6,153.74","6,196.81","6,211.81","6,139.42","4.86K","-0.77%"
"10/28/2015","6,201.25","6,173.67","6,222.08","6,150.49","5.58K","0.37%"
"10/27/2015","6,178.29","6,177.75","6,189.01","6,160.17","8.36K","-0.03%"
"10/26/2015","6,180.31","6,210.08","6,229.58","6,160.09","8.56K","-0.12%"
"10/23/2015","6,187.94","6,232.27","6,247.66","6,166.97","8.88K","-0.40%"
"10/21/2015","6,212.80","6,186.61","6,236.62","6,183.39","6.81K","0.57%"
"10/20/2015","6,177.64","6,139.77","6,190.59","6,131.61","7.98K","0.75%"
"10/19/2015","6,131.76","6,060.56","6,143.45","6,053.86","6.52K","1.35%"
"10/16/2015","6,049.83","6,067.53","6,070.82","6,027.32","8.63K","0.07%"
"10/15/2015","6,045.80","6,053.23","6,066.99","6,025.32","11.90K","0.22%"
"10/14/2015","6,032.25","6,071.39","6,090.68","6,024.28","12.35K","-1.16%"
"10/13/2015","6,103.12","6,133.15","6,148.33","6,058.23","11.40K","-0.87%"
"10/12/2015","6,156.43","6,373.14","6,405.10","6,142.41","9.23K","-1.87%"
"10/09/2015","6,273.82","6,224.79","6,286.01","6,204.89","5.61K","1.29%"
"10/08/2015","6,193.73","6,244.11","6,262.83","6,169.93","7.67K","-0.39%"
"10/07/2015","6,218.06","6,313.05","6,324.25","6,207.19","10.62K","-1.38%"
"10/06/2015","6,305.16","6,384.71","6,397.91","6,290.29","7.08K","-0.82%"
"10/05/2015","6,357.01","6,290.10","6,376.70","6,278.12","6.65K","1.37%"
"10/01/2015","6,270.93","6,251.99","6,312.51","6,224.67","11.11K","0.24%"
"09/30/2015","6,255.63","6,179.20","6,268.15","6,165.51","80.46K","2.07%"
"09/29/2015","6,128.88","6,096.27","6,179.29","6,068.79","5.97K","0.05%"
"09/28/2015","6,125.92","6,227.51","6,240.87","6,115.63","5.70K","-1.37%"
"09/24/2015","6,210.93","6,107.30","6,227.13","6,107.30","6.58K","1.59%"
"09/23/2015","6,113.46","6,116.76","6,152.33","6,058.60","6.13K","-0.03%"
"09/22/2015","6,115.13","6,176.07","6,238.14","6,089.34","7.57K","-0.47%"
"09/21/2015","6,143.71","6,133.83","6,154.10","6,106.81","9.49K","0.10%"
"09/18/2015","6,137.32","6,129.64","6,180.62","6,120.23","5.70K","0.68%"
"09/16/2015","6,096.12","6,087.85","6,115.61","6,081.29","3.51K","0.56%"
"09/15/2015","6,062.02","6,083.68","6,085.95","6,033.31","4.81K","-0.19%"
"09/14/2015","6,073.37","6,039.98","6,079.21","6,008.20","5.85K","0.93%"
"09/11/2015","6,017.13","6,045.85","6,077.78","5,994.13","7.38K","0.19%"
"09/10/2015","6,005.51","6,048.40","6,048.40","5,950.39","9.65K","-0.79%"
"09/09/2015","6,053.56","6,044.81","6,085.75","6,016.98","12.17K","1.66%"
"09/08/2015","5,954.52","5,936.52","5,987.47","5,906.52","6.67K","0.38%"
"09/07/2015","5,931.70","6,003.50","6,012.00","5,918.05","5.42K","-0.97%"
"09/04/2015","5,989.70","6,130.64","6,130.92","5,977.79","5.69K","-1.89%"
"09/03/2015","6,104.91","6,109.97","6,127.55","6,065.68","4.25K","0.51%"
"09/02/2015","6,073.73","6,050.53","6,138.83","6,030.17","5.72K","0.97%"
"09/01/2015","6,015.25","6,075.20","6,141.58","5,978.00","6.29K","-1.34%"
"08/31/2015","6,096.66","6,165.74","6,167.59","6,064.23","6.32K","-0.23%"
"08/28/2015","6,110.78","6,048.64","6,139.11","6,048.11","25.26K","1.76%"
"08/27/2015","6,004.82","6,027.11","6,042.94","5,975.93","5.57K","1.30%"
"08/26/2015","5,928.04","6,026.01","6,059.98","5,876.97","6.04K","-1.04%"
"08/25/2015","5,990.27","5,999.06","6,091.93","5,832.03","12.51K","0.03%"
"08/24/2015","5,988.76","6,205.63","6,205.63","5,955.93","9.75K","-5.23%"
"08/21/2015","6,318.98","6,309.88","6,348.44","6,233.71","6.51K","-0.12%"
"08/20/2015","6,326.87","6,473.46","6,473.46","6,317.91","7.59K","-2.12%"
"08/19/2015","6,463.99","6,452.52","6,497.42","6,420.58","5.32K","0.43%"
"08/18/2015","6,436.61","6,401.20","6,496.79","6,401.01","5.06K","0.96%"
"08/17/2015","6,375.69","6,403.58","6,414.29","6,324.88","6.60K","-0.33%"
"08/14/2015","6,397.06","6,373.97","6,433.19","6,363.93","8.94K","0.73%"
"08/13/2015","6,350.67","6,413.45","6,448.94","6,323.65","8.87K","-0.56%"
"08/12/2015","6,386.33","6,280.08","6,403.96","6,280.00","8.87K","1.72%"
"08/11/2015","6,278.59","6,259.67","6,304.26","6,216.57","7.55K","0.91%"
"08/10/2015","6,221.72","6,256.15","6,304.38","6,189.75","7.51K","-0.40%"
"08/07/2015","6,246.40","6,273.11","6,273.18","6,237.63","8.16K","-0.29%"
"08/06/2015","6,264.88","6,279.74","6,322.49","6,242.27","8.93K","0.14%"
"08/05/2015","6,255.90","6,196.20","6,267.97","6,193.59","15.39K","1.53%"
"08/04/2015","6,161.73","6,214.45","6,220.20","6,137.22","14.20K","-0.65%"
"08/03/2015","6,201.98","6,210.99","6,246.92","6,184.07","10.23K","-0.28%"
"07/31/2015","6,219.13","6,166.49","6,230.92","6,163.20","9.23K","1.26%"
"07/30/2015","6,141.56","6,190.21","6,214.36","6,123.40","6.49K","-0.54%"
"07/29/2015","6,175.13","6,123.85","6,185.20","6,095.55","14.21K","1.34%"
"07/28/2015","6,093.22","6,154.99","6,175.74","6,081.89","8.86K","-0.42%"
"07/27/2015","6,119.12","6,196.83","6,196.83","6,107.28","6.55K","-1.32%"
"07/24/2015","6,200.79","6,263.47","6,269.90","6,187.04","6.70K","-0.76%"
"07/23/2015","6,248.47","6,310.19","6,330.55","6,234.72","11.61K","-0.79%"
"07/22/2015","6,298.35","6,312.38","6,322.84","6,239.50","13.33K","-0.33%"
"07/21/2015","6,318.95","6,145.95","6,387.16","6,145.95","12.53K","3.82%"
"07/20/2015","6,086.23","6,081.52","6,106.00","6,042.30","12.81K","0.27%"
"07/17/2015","6,070.03","6,023.52","6,083.07","6,021.55","8.12K","0.99%"
"07/16/2015","6,010.70","6,006.73","6,025.40","5,980.96","7.30K","0.39%"
"07/15/2015","5,987.07","5,934.42","5,993.51","5,929.70","11.49K","1.02%"
"07/14/2015","5,926.84","5,897.10","5,937.47","5,866.69","8.42K","0.68%"
"07/13/2015","5,886.68","5,811.59","5,898.66","5,811.26","7.46K","1.65%"
"07/10/2015","5,791.29","5,883.42","5,888.29","5,776.16","7.42K","-0.68%"
"07/09/2015","5,831.22","5,933.65","5,955.47","5,822.93","10.08K","-1.54%"
"07/08/2015","5,922.54","5,984.85","5,984.85","5,894.99","11.63K","-1.22%"
"07/07/2015","5,995.47","6,036.20","6,051.80","5,986.15","10.30K","-0.48%"
"07/06/2015","6,024.40","5,976.81","6,037.37","5,957.93","11.59K","-0.02%"
"07/03/2015","6,025.62","6,016.22","6,033.79","5,998.01","12.83K","0.12%"
"07/02/2015","6,018.11","6,022.16","6,029.11","5,988.05","10.70K","0.30%"
"07/01/2015","6,000.01","5,944.23","6,012.33","5,940.90","8.60K","1.27%"
"06/30/2015","5,924.88","5,941.93","5,952.25","5,916.03","11.58K","-0.26%"
"06/29/2015","5,940.33","5,940.27","5,960.18","5,879.02","13.71K","-1.40%"
"06/26/2015","6,024.63","5,985.21","6,041.03","5,985.21","59.15K","0.73%"
"06/25/2015","5,980.73","6,025.86","6,031.75","5,968.16","16.27K","-0.63%"
"06/24/2015","6,018.91","6,065.00","6,074.90","6,005.53","8.19K","-0.53%"
"06/23/2015","6,051.12","6,110.13","6,121.21","6,043.49","6.46K","-0.76%"
"06/22/2015","6,097.54","6,037.95","6,105.08","6,016.56","6.84K","1.39%"
"06/19/2015","6,013.72","6,011.02","6,056.91","6,003.85","63.59K","0.39%"
"06/18/2015","5,990.27","5,966.59","6,014.95","5,962.34","9.82K","0.45%"
"06/17/2015","5,963.70","5,954.98","5,999.26","5,945.67","13.76K","0.42%"
"06/16/2015","5,938.73","5,933.84","5,946.55","5,899.24","7.00K","0.29%"
"06/15/2015","5,921.69","5,875.90","5,948.50","5,828.94","8.58K","0.54%"
"06/12/2015","5,890.09","5,959.53","5,978.95","5,837.10","9.75K","-1.12%"
"06/11/2015","5,957.04","6,058.85","6,074.90","5,946.08","8.75K","-1.30%"
"06/10/2015","6,035.60","5,949.86","6,050.73","5,928.05","6.65K","1.77%"
"06/09/2015","5,930.67","5,981.07","5,981.72","5,920.35","5.43K","-0.66%"
"06/08/2015","5,969.81","6,020.54","6,024.68","5,953.81","7.11K","-0.60%"
"06/05/2015","6,005.67","6,034.25","6,066.49","5,995.87","8.58K","-0.46%"
"06/04/2015","6,033.17","6,041.13","6,071.02","6,003.05","6.57K","0.20%"
"06/03/2015","6,021.12","6,054.14","6,091.84","5,975.92","9.15K","-0.10%"
"06/02/2015","6,026.85","6,119.17","6,123.20","6,016.01","5.30K","-1.23%"
"06/01/2015","6,101.88","6,109.29","6,137.27","6,089.91","6.35K","-0.33%"
"05/29/2015","6,122.23","6,029.54","6,149.83","6,017.17","9.19K","1.58%"
"05/28/2015","6,026.91","6,008.12","6,042.37","5,960.39","5.53K","0.41%"
"05/27/2015","6,002.57","6,043.04","6,043.04","5,977.15","11.45K","-1.42%"
"05/26/2015","6,089.33","6,097.35","6,123.69","6,075.33","10.44K","-0.14%"
"05/25/2015","6,097.58","6,108.24","6,143.57","6,084.54","4.20K","-0.29%"
"05/22/2015","6,115.45","6,079.71","6,122.52","6,051.04","5.59K","0.60%"
"05/21/2015","6,079.21","6,092.66","6,108.08","6,064.44","4.96K","-0.05%"
"05/20/2015","6,082.24","6,021.66","6,089.66","6,021.66","4.99K","1.51%"
"05/19/2015","5,991.98","5,946.73","6,022.75","5,944.16","10.43K","0.73%"
"05/18/2015","5,948.76","5,893.96","5,959.34","5,884.88","14.92K","1.18%"
"05/15/2015","5,879.59","5,843.01","5,903.72","5,843.01","5.73K","0.69%"
"05/14/2015","5,839.18","5,871.12","5,871.27","5,796.16","7.45K","-0.34%"
"05/13/2015","5,858.82","5,865.20","5,906.51","5,803.57","8.80K","0.29%"
"05/12/2015","5,841.73","5,961.96","5,962.04","5,831.29","5.37K","-1.85%"
"05/11/2015","5,951.81","5,911.52","5,964.03","5,898.79","6.29K","1.12%"
"05/08/2015","5,885.65","5,889.82","5,928.64","5,870.12","6.27K","0.61%"
"05/07/2015","5,850.12","5,774.96","5,875.09","5,757.62","6.68K","1.31%"
"05/06/2015","5,774.67","5,896.51","5,919.33","5,770.17","9.24K","-1.87%"
"05/05/2015","5,884.63","5,921.90","5,933.00","5,855.50","8.86K","-0.25%"
"05/04/2015","5,899.33","5,826.52","5,913.19","5,811.16","10.53K","1.78%"
"04/30/2015","5,795.91","5,836.46","5,837.01","5,752.07","8.70K","-0.80%"
"04/29/2015","5,842.78","5,855.78","5,887.39","5,807.88","6.24K","-0.16%"
"04/28/2015","5,852.15","5,846.27","5,878.71","5,797.59","6.76K","-0.03%"
"04/27/2015","5,854.00","5,883.85","5,892.28","5,791.57","7.58K","-0.22%"
"04/24/2015","5,867.06","6,004.32","6,038.61","5,841.13","8.43K","-2.33%"
"04/23/2015","6,007.13","6,051.07","6,057.40","5,989.83","5.18K","-0.24%"
"04/22/2015","6,021.33","6,033.71","6,060.90","5,945.18","7.71K","-0.42%"
"04/21/2015","6,046.67","6,022.53","6,091.36","6,005.75","9.94K","-0.32%"
"04/20/2015","6,065.86","6,194.71","6,203.86","6,058.47","13.88K","-2.02%"
"04/17/2015","6,191.11","6,300.08","6,300.08","6,184.43","8.64K","-2.02%"
"04/16/2015","6,318.65","6,369.07","6,385.16","6,270.62","9.58K","-0.68%"
"04/15/2015","6,361.83","6,454.89","6,465.36","6,346.72","27.85K","-1.47%"
"04/13/2015","6,457.04","6,417.15","6,464.12","6,392.04","8.75K","0.66%"
"04/10/2015","6,414.89","6,376.87","6,428.91","6,371.34","62.60K","0.48%"
"04/09/2015","6,384.40","6,416.52","6,418.32","6,339.81","7.43K","0.27%"
"04/08/2015","6,367.23","6,283.94","6,387.62","6,283.12","8.35K","1.74%"
"04/07/2015","6,258.11","6,253.71","6,279.51","6,205.11","7.63K","0.44%"
"04/06/2015","6,230.74","6,238.20","6,243.63","6,196.40","7.48K","0.09%"
"04/01/2015","6,225.26","6,247.99","6,247.99","6,191.69","7.78K","-0.50%"
"03/31/2015","6,256.75","6,276.87","6,312.12","6,220.22","6.62K","-0.05%"
"03/30/2015","6,259.57","6,204.80","6,278.10","6,191.98","5.83K","1.50%"
"03/27/2015","6,167.21","6,235.79","6,283.05","6,152.97","7.78K","-0.31%"
"03/26/2015","6,186.63","6,290.76","6,317.50","6,169.57","8.78K","-2.04%"
"03/25/2015","6,315.72","6,298.60","6,327.84","6,278.78","6.36K","0.29%"
"03/24/2015","6,297.55","6,318.94","6,371.23","6,282.87","5.61K","-0.18%"
"03/23/2015","6,309.19","6,364.39","6,409.15","6,302.91","8.33K","-0.87%"
"03/20/2015","6,364.39","6,342.24","6,377.83","6,332.63","8.33K","0.49%"
"03/19/2015","6,333.57","6,356.45","6,388.64","6,325.78","7.43K","-0.16%"
