"Date","Price","Open","High","Low","Vol.","Change %"
"05/20/2014","2,762.80","2,752.25","2,770.95","2,736.50","","0.88%"
"05/19/2014","2,738.75","2,775.75","2,775.75","2,733.25","","-0.08%"
"05/16/2014","2,741.00","2,768.85","2,863.50","2,728.25","","0.44%"
"05/15/2014","2,729.00","2,742.40","2,752.40","2,718.55","","-0.24%"
"05/14/2014","2,735.50","2,726.35","2,738.35","2,719.50","","0.51%"
"05/13/2014","2,721.65","2,698.55","2,732.05","2,694.75","","1.53%"
"05/12/2014","2,680.75","2,620.75","2,684.85","2,620.75","","2.29%"
"05/09/2014","2,620.75","2,573.40","2,624.45","2,572.95","","1.78%"
"05/08/2014","2,574.80","2,582.05","2,593.10","2,570.50","","-0.20%"
"05/07/2014","2,579.90","2,598.35","2,604.70","2,577.10","","-0.75%"
"05/06/2014","2,599.50","2,610.40","2,616.95","2,594.10","","-0.25%"
"05/05/2014","2,606.00","2,607.60","2,616.50","2,603.30","","-0.18%"
"05/02/2014","2,610.65","2,613.70","2,619.90","2,607.00","","-0.04%"
"04/30/2014","2,611.75","2,630.80","2,648.10","2,591.60","","-0.47%"
"04/29/2014","2,624.20","2,656.10","2,658.30","2,621.55","","-1.01%"
"04/28/2014","2,650.85","2,664.50","2,669.75","2,646.70","","-0.57%"
"04/25/2014","2,666.05","2,683.70","2,683.70","2,658.80","","-0.37%"
"04/23/2014","2,675.95","2,676.00","2,686.50","2,671.50","","0.00%"
"04/22/2014","2,675.85","2,690.30","2,692.75","2,672.35","","-0.29%"
"04/21/2014","2,683.75","2,666.70","2,685.80","2,666.70","","0.64%"
"04/17/2014","2,666.65","2,645.05","2,668.20","2,642.30","","0.95%"
"04/16/2014","2,641.55","2,656.95","2,675.70","2,637.95","","-0.50%"
"04/15/2014","2,654.95","2,662.50","2,673.45","2,634.65","","0.03%"
"04/11/2014","2,654.20","2,659.65","2,665.55","2,649.95","","-0.57%"
"04/10/2014","2,669.30","2,667.30","2,673.80","2,663.30","","0.07%"
"04/09/2014","2,667.40","2,657.05","2,670.70","2,645.90","","0.69%"
"04/07/2014","2,649.05","2,647.60","2,654.00","2,626.85","","0.08%"
"04/04/2014","2,647.00","2,668.25","2,668.25","2,643.15","","-0.61%"
"04/03/2014","2,663.25","2,666.75","2,668.70","2,643.10","","0.10%"
"04/02/2014","2,660.55","2,669.45","2,674.75","2,652.10","","0.19%"
"04/01/2014","2,655.40","2,664.25","2,664.25","2,638.70","","-0.08%"
"03/31/2014","2,657.50","2,651.10","2,667.60","2,645.55","","0.62%"
"03/28/2014","2,641.05","2,633.35","2,644.30","2,615.40","","0.64%"
"03/27/2014","2,624.25","2,594.50","2,630.65","2,591.05","","1.24%"
"03/26/2014","2,592.10","2,601.60","2,606.55","2,584.25","","-0.07%"
"03/25/2014","2,594.00","2,579.70","2,596.30","2,579.70","","0.44%"
"03/24/2014","2,582.55","2,572.55","2,585.25","2,572.55","","0.63%"
"03/22/2014","2,566.40","2,562.65","2,568.50","2,562.65","","0.28%"
"03/21/2014","2,559.20","2,570.35","2,573.45","2,554.20","","0.08%"
"03/20/2014","2,557.20","2,563.60","2,572.35","2,551.20","","-0.24%"
"03/19/2014","2,563.40","2,560.65","2,570.25","2,557.85","","0.47%"
"03/18/2014","2,551.45","2,542.35","2,556.15","2,536.55","","1.20%"
"03/14/2014","2,521.10","2,516.55","2,524.85","2,501.85","","-0.04%"
"03/13/2014","2,522.10","2,528.60","2,546.20","2,514.90","","-0.05%"
"03/12/2014","2,523.35","2,507.15","2,527.55","2,507.15","","0.55%"
"03/11/2014","2,509.50","2,527.75","2,535.90","2,504.80","","-0.49%"
"03/10/2014","2,521.75","2,498.15","2,528.20","2,494.30","","0.77%"
"03/07/2014","2,502.45","2,474.95","2,508.35","2,474.95","","1.36%"
"03/06/2014","2,468.90","2,456.55","2,471.30","2,456.55","","0.67%"
"03/05/2014","2,452.45","2,470.55","2,472.05","2,448.75","","-0.36%"
"03/04/2014","2,461.40","2,444.75","2,464.40","2,441.45","","0.67%"
"03/03/2014","2,445.05","2,456.15","2,462.75","2,442.95","","-0.61%"
"02/28/2014","2,460.15","2,461.15","2,468.75","2,440.30","","0.04%"
"02/26/2014","2,459.05","2,452.80","2,463.60","2,451.00","","0.33%"
"02/25/2014","2,450.95","2,447.45","2,456.10","2,446.10","","0.32%"
"02/24/2014","2,443.20","2,438.45","2,449.05","2,432.75","","0.46%"
"02/21/2014","2,431.90","2,435.70","2,444.05","2,427.50","","0.14%"
"02/20/2014","2,428.45","2,432.55","2,443.20","2,426.50","","-0.54%"
"02/19/2014","2,441.60","2,452.25","2,455.15","2,439.65","","-0.26%"
"02/18/2014","2,447.95","2,443.25","2,452.50","2,431.95","","0.42%"
"02/17/2014","2,437.60","2,434.05","2,440.15","2,420.30","","0.44%"
"02/14/2014","2,426.95","2,432.55","2,439.90","2,404.60","","-0.05%"
"02/13/2014","2,428.20","2,452.60","2,455.60","2,423.40","","-0.83%"
"02/12/2014","2,448.50","2,459.10","2,461.55","2,444.15","","-0.20%"
"02/11/2014","2,453.40","2,462.40","2,465.50","2,450.60","","-0.31%"
"02/10/2014","2,461.05","2,477.40","2,483.85","2,459.00","","-0.67%"
"02/07/2014","2,477.75","2,486.60","2,491.60","2,470.10","","0.10%"
"02/06/2014","2,475.20","2,456.45","2,477.55","2,443.60","","0.96%"
"02/05/2014","2,451.65","2,447.30","2,453.05","2,429.10","","0.12%"
"02/04/2014","2,448.80","2,417.90","2,451.60","2,408.35","","0.61%"
"02/03/2014","2,433.95","2,449.90","2,463.30","2,430.80","","-0.90%"
"01/31/2014","2,455.95","2,433.65","2,458.90","2,431.55","","1.05%"
"01/30/2014","2,430.50","2,435.05","2,435.05","2,412.40","","-0.85%"
"01/29/2014","2,451.30","2,455.90","2,471.05","2,448.40","","0.29%"
"01/28/2014","2,444.10","2,454.95","2,460.70","2,437.90","","-0.34%"
"01/27/2014","2,452.50","2,472.10","2,472.10","2,445.80","","-1.76%"
"01/24/2014","2,496.45","2,510.50","2,516.20","2,483.50","","-0.95%"
"01/23/2014","2,520.50","2,522.05","2,522.30","2,508.95","","-0.15%"
"01/22/2014","2,524.20","2,516.05","2,526.10","2,510.70","","0.31%"
"01/21/2014","2,516.40","2,523.25","2,528.75","2,514.00","","-0.24%"
"01/20/2014","2,522.50","2,507.90","2,524.10","2,505.55","","0.56%"
"01/17/2014","2,508.45","2,510.85","2,525.85","2,500.35","","-0.14%"
"01/16/2014","2,512.00","2,541.15","2,544.55","2,508.70","","-1.07%"
"01/15/2014","2,539.10","2,524.55","2,541.80","2,524.50","","0.74%"
"01/14/2014","2,520.40","2,527.20","2,535.35","2,518.70","","-0.44%"
"01/13/2014","2,531.45","2,531.45","2,544.85","2,522.10","","-0.02%"
"01/10/2014","2,532.00","2,534.90","2,549.00","2,518.80","","-0.10%"
"01/09/2014","2,534.65","2,551.45","2,553.15","2,532.05","","-0.60%"
"01/08/2014","2,549.90","2,550.45","2,554.50","2,545.00","","0.26%"
"01/07/2014","2,543.40","2,550.00","2,559.20","2,531.50","","-0.05%"
"01/06/2014","2,544.65","2,551.20","2,551.20","2,534.65","","-0.09%"
"01/03/2014","2,546.95","2,537.55","2,551.15","2,528.30","","0.09%"
"01/02/2014","2,544.65","2,588.65","2,602.75","2,542.10","","-1.75%"
"01/01/2014","2,590.00","2,579.55","2,592.70","2,574.10","","0.59%"
"12/31/2013","2,574.70","2,576.25","2,581.80","2,567.45","","0.23%"
"12/30/2013","2,568.85","2,580.05","2,581.50","2,561.95","","-0.13%"
"12/27/2013","2,572.10","2,569.90","2,575.80","2,566.35","","0.31%"
"12/26/2013","2,564.15","2,569.50","2,579.65","2,558.00","","0.01%"
"12/24/2013","2,564.00","2,568.40","2,579.80","2,561.40","","-0.13%"
"12/23/2013","2,567.40","2,561.40","2,584.90","2,561.40","","-0.09%"
"12/20/2013","2,569.80","2,539.25","2,572.35","2,531.20","","1.21%"
"12/19/2013","2,539.15","2,559.75","2,566.00","2,528.30","","-0.57%"
"12/18/2013","2,553.65","2,523.85","2,557.70","2,521.20","","1.34%"
"12/17/2013","2,519.95","2,512.95","2,532.75","2,512.55","","0.63%"
"12/16/2013","2,504.25","2,522.10","2,526.60","2,501.55","","-0.15%"
"12/13/2013","2,508.00","2,523.90","2,529.45","2,505.15","","-0.96%"
"12/12/2013","2,532.30","2,539.15","2,548.05","2,530.25","","-0.67%"
"12/11/2013","2,549.30","2,560.55","2,565.60","2,544.20","","-0.44%"
"12/10/2013","2,560.50","2,561.55","2,569.35","2,551.10","","-0.02%"
"12/09/2013","2,561.10","2,584.75","2,584.75","2,554.35","","0.93%"
"12/06/2013","2,537.55","2,528.85","2,545.25","2,526.30","","0.44%"
"12/05/2013","2,526.35","2,554.05","2,555.50","2,523.30","","0.16%"
"12/04/2013","2,522.30","2,533.70","2,546.40","2,520.30","","-0.67%"
"12/03/2013","2,539.40","2,546.25","2,555.50","2,536.45","","-0.38%"
"12/02/2013","2,549.20","2,542.30","2,554.20","2,541.00","","0.43%"
"11/29/2013","2,538.35","2,526.35","2,551.00","2,526.35","","0.64%"
"11/28/2013","2,522.15","2,521.75","2,531.70","2,513.50","","0.47%"
"11/27/2013","2,510.25","2,511.10","2,516.30","2,498.45","","0.11%"
"11/26/2013","2,507.60","2,518.15","2,523.85","2,503.85","","-0.49%"
"11/25/2013","2,519.85","2,500.95","2,521.75","2,498.35","","1.45%"
"11/22/2013","2,483.95","2,499.50","2,508.40","2,477.10","","-0.21%"
"11/21/2013","2,489.15","2,516.40","2,517.95","2,483.65","","-1.43%"
"11/20/2013","2,525.15","2,560.30","2,567.05","2,520.05","","-1.31%"
"11/19/2013","2,558.70","2,548.15","2,560.65","2,548.15","","0.36%"
"11/18/2013","2,549.60","2,532.10","2,552.60","2,531.85","","1.33%"
"11/14/2013","2,516.15","2,501.10","2,530.00","2,501.10","","1.19%"
"11/13/2013","2,486.45","2,491.55","2,511.45","2,483.50","","-0.36%"
"11/12/2013","2,495.40","2,512.00","2,520.50","2,492.75","","-0.43%"
"11/11/2013","2,506.20","2,530.25","2,532.45","2,503.35","","-1.12%"
"11/08/2013","2,534.55","2,551.45","2,552.65","2,528.90","","-0.82%"
"11/07/2013","2,555.55","2,579.35","2,595.85","2,552.95","","-0.93%"
"11/06/2013","2,579.65","2,593.85","2,598.30","2,575.35","","-0.55%"
"11/05/2013","2,594.00","2,605.80","2,610.45","2,579.25","","-1.16%"
"11/03/2013","2,624.45","2,625.10","2,628.70","2,621.30","","0.41%"
"11/01/2013","2,613.70","2,596.75","2,616.65","2,596.75","","0.30%"
"10/31/2013","2,605.95","2,584.25","2,609.25","2,583.45","","0.54%"
"10/30/2013","2,591.90","2,571.65","2,596.00","2,568.40","","1.06%"
"10/29/2013","2,564.80","2,525.80","2,567.50","2,516.00","","1.94%"
"10/28/2013","2,515.90","2,550.90","2,560.25","2,511.80","","-1.27%"
"10/25/2013","2,548.30","2,567.80","2,569.20","2,543.30","","-1.02%"
"10/24/2013","2,574.55","2,575.95","2,605.90","2,569.75","","-0.11%"
"10/23/2013","2,577.45","2,587.20","2,592.35","2,549.35","","-0.14%"
"10/22/2013","2,581.00","2,580.75","2,588.90","2,571.75","","0.04%"
"10/21/2013","2,579.85","2,560.30","2,585.60","2,558.25","","0.74%"
"10/18/2013","2,560.85","2,535.45","2,564.00","2,535.05","","1.35%"
"10/17/2013","2,526.80","2,525.50","2,541.80","2,521.90","","0.56%"
"10/15/2013","2,512.70","2,523.90","2,532.85","2,502.15","","-0.18%"
"10/14/2013","2,517.35","2,532.10","2,535.85","2,514.95","","-0.44%"
"10/11/2013","2,528.50","2,540.50","2,544.30","2,517.65","","0.08%"
"10/10/2013","2,526.45","2,518.40","2,539.00","2,518.40","","0.28%"
"10/09/2013","2,519.30","2,495.40","2,523.10","2,490.85","","0.63%"
"10/08/2013","2,503.55","2,510.50","2,522.35","2,495.05","","0.26%"
"10/07/2013","2,497.15","2,492.75","2,499.60","2,478.70","","0.04%"
"10/04/2013","2,496.10","2,487.00","2,508.95","2,487.00","","0.15%"
"10/03/2013","2,492.35","2,470.55","2,495.95","2,463.45","","1.41%"
"10/01/2013","2,457.80","2,462.75","2,462.75","2,428.80","","0.19%"
"09/30/2013","2,453.25","2,472.95","2,475.45","2,446.65","","-1.26%"
"09/27/2013","2,484.65","2,498.70","2,503.80","2,479.55","","-0.21%"
"09/26/2013","2,489.95","2,495.60","2,499.90","2,482.55","","-0.04%"
"09/25/2013","2,491.00","2,498.95","2,501.30","2,464.30","","-0.05%"
"09/24/2013","2,492.35","2,472.25","2,508.40","2,472.25","","0.49%"
"09/23/2013","2,480.20","2,487.85","2,513.90","2,471.55","","-1.06%"
"09/20/2013","2,506.85","2,534.25","2,535.90","2,480.45","","-1.15%"
"09/19/2013","2,536.00","2,495.30","2,544.30","2,495.30","","3.41%"
"09/18/2013","2,452.30","2,441.75","2,456.80","2,438.95","","0.64%"
"09/17/2013","2,436.70","2,428.75","2,439.80","2,417.60","","0.01%"
"09/16/2013","2,436.35","2,450.20","2,466.45","2,424.95","","0.49%"
"09/13/2013","2,424.55","2,419.10","2,440.20","2,414.85","","0.06%"
"09/12/2013","2,423.05","2,458.35","2,465.90","2,411.70","","-1.08%"
"09/11/2013","2,449.60","2,445.90","2,462.75","2,426.40","","0.18%"
"09/10/2013","2,445.30","2,362.50","2,453.50","2,362.50","","4.74%"
"09/06/2013","2,334.55","2,338.05","2,343.30","2,304.55","","0.38%"
"09/05/2013","2,325.60","2,322.75","2,345.40","2,317.90","","1.35%"
"09/04/2013","2,294.70","2,267.85","2,298.75","2,254.25","","1.53%"
"09/03/2013","2,260.20","2,346.70","2,350.70","2,255.85","","-3.32%"
"09/02/2013","2,337.90","2,308.15","2,343.80","2,308.15","","1.38%"
"08/30/2013","2,306.00","2,275.70","2,314.35","2,254.25","","1.58%"
"08/29/2013","2,270.05","2,227.80","2,276.20","2,223.30","","2.40%"
"08/28/2013","2,216.95","2,222.45","2,228.85","2,157.65","","-1.14%"
"08/27/2013","2,242.50","2,297.75","2,298.00","2,237.15","","-2.95%"
"08/26/2013","2,310.65","2,305.90","2,329.85","2,305.75","","0.64%"
"08/23/2013","2,296.05","2,287.80","2,300.30","2,267.30","","0.76%"
"08/22/2013","2,278.70","2,235.90","2,285.05","2,217.05","","1.30%"
"08/21/2013","2,249.45","2,319.80","2,322.05","2,240.25","","-1.89%"
"08/20/2013","2,292.80","2,294.45","2,310.20","2,266.80","","-0.97%"
"08/19/2013","2,315.15","2,367.20","2,367.20","2,285.90","","-2.45%"
"08/16/2013","2,373.40","2,447.25","2,451.20","2,366.30","","-3.57%"
"08/14/2013","2,461.35","2,447.45","2,466.30","2,445.20","","0.62%"
"08/13/2013","2,446.20","2,400.15","2,448.80","2,400.05","","1.81%"
"08/12/2013","2,402.65","2,386.20","2,408.35","2,374.15","","1.22%"
"08/08/2013","2,373.60","2,345.60","2,379.05","2,345.60","","1.12%"
"08/07/2013","2,347.35","2,358.60","2,363.15","2,325.10","","-0.30%"
"08/06/2013","2,354.40","2,413.25","2,414.20","2,344.75","","-2.91%"
"08/05/2013","2,424.90","2,433.15","2,439.20","2,417.70","","-0.14%"
"08/02/2013","2,428.35","2,466.85","2,466.85","2,413.20","","-1.00%"
"08/01/2013","2,452.90","2,481.85","2,504.80","2,445.90","","-0.84%"
"07/31/2013","2,473.75","2,450.50","2,478.80","2,431.80","","0.50%"
"07/30/2013","2,461.45","2,511.75","2,513.05","2,456.30","","-1.97%"
"07/29/2013","2,511.00","2,536.95","2,544.90","2,507.20","","-1.33%"
"07/26/2013","2,544.95","2,566.70","2,568.65","2,534.30","","-0.47%"
"07/25/2013","2,557.05","2,570.30","2,578.80","2,549.80","","-0.62%"
"07/24/2013","2,573.00","2,575.50","2,587.65","2,559.10","","-0.55%"
"07/23/2013","2,587.30","2,580.00","2,593.65","2,579.70","","0.39%"
"07/22/2013","2,577.25","2,560.85","2,589.15","2,560.85","","0.11%"
"07/19/2013","2,574.30","2,576.75","2,594.35","2,564.60","","0.08%"
"07/18/2013","2,572.20","2,537.35","2,578.90","2,536.70","","1.33%"
"07/17/2013","2,538.40","2,520.60","2,543.30","2,511.15","","1.22%"
"07/16/2013","2,507.90","2,469.45","2,510.80","2,466.25","","0.41%"
"07/15/2013","2,497.70","2,461.50","2,500.20","2,460.70","","1.29%"
"07/12/2013","2,465.95","2,466.90","2,469.15","2,446.45","","0.15%"
"07/11/2013","2,462.35","2,458.20","2,471.30","2,457.90","","0.94%"
"07/10/2013","2,439.40","2,459.55","2,460.25","2,435.00","","-0.70%"
"07/09/2013","2,456.60","2,451.85","2,461.20","2,450.65","","0.47%"
"07/08/2013","2,445.10","2,433.20","2,456.85","2,421.75","","0.01%"
"07/05/2013","2,444.90","2,469.00","2,474.45","2,440.25","","0.02%"
"07/04/2013","2,444.30","2,421.15","2,447.35","2,421.15","","1.20%"
"07/03/2013","2,415.25","2,419.10","2,432.65","2,406.20","","-0.71%"
"07/02/2013","2,432.45","2,436.60","2,450.95","2,427.85","","-0.40%"
"07/01/2013","2,442.20","2,381.40","2,444.60","2,378.80","","2.68%"
"06/28/2013","2,378.55","2,341.70","2,385.35","2,338.35","","2.08%"
